##########################################################################################
### MCD_v6.1 with dust storm average solar scenario.
### Ls 180.0deg. Altitude 50.0 m ALS. Local time 6.0h (fixed at all longitudes) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Density (kg/m3)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-08T13:43:49.951995
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    1.27642e-02    1.42226e-02    1.40319e-02    1.50808e-02    1.62074e-02    1.74185e-02    1.69687e-02    1.65227e-02    1.64675e-02    1.46006e-02    1.38755e-02    1.30889e-02    1.30500e-02    1.35157e-02    1.36336e-02    1.31806e-02    1.27914e-02    1.24246e-02    1.21833e-02    1.23237e-02    1.37448e-02    1.49120e-02    1.52014e-02    1.57424e-02    1.63904e-02    1.68205e-02    1.69938e-02    1.72056e-02    1.73417e-02    1.75733e-02    1.80509e-02    1.88649e-02    1.96465e-02    2.01841e-02    2.07288e-02    2.12991e-02    2.18203e-02    2.23628e-02    2.29370e-02    2.32810e-02    2.41739e-02    2.51065e-02    2.60601e-02    2.66835e-02    2.70947e-02    2.61393e-02    2.46376e-02    2.07283e-02
-174 ||    1.27526e-02    1.42654e-02    1.41537e-02    1.51317e-02    1.62882e-02    1.77331e-02    1.68984e-02    1.62216e-02    1.53029e-02    1.45060e-02    1.36939e-02    1.30505e-02    1.31657e-02    1.35783e-02    1.31900e-02    1.25355e-02    1.20485e-02    1.20657e-02    1.19855e-02    1.20319e-02    1.33506e-02    1.51182e-02    1.55632e-02    1.59868e-02    1.65899e-02    1.69104e-02    1.70717e-02    1.72531e-02    1.74672e-02    1.77671e-02    1.82621e-02    1.90335e-02    1.97317e-02    2.01618e-02    2.07605e-02    2.13182e-02    2.18027e-02    2.23515e-02    2.28970e-02    2.32327e-02    2.40893e-02    2.51797e-02    2.61832e-02    2.67003e-02    2.69803e-02    2.61544e-02    2.38952e-02    2.07242e-02
-168 ||    1.27411e-02    1.43646e-02    1.41996e-02    1.51724e-02    1.63733e-02    1.84380e-02    1.82982e-02    1.71767e-02    1.55928e-02    1.40376e-02    1.38983e-02    1.40961e-02    1.32558e-02    1.32912e-02    1.30635e-02    1.19269e-02    1.16172e-02    1.19031e-02    1.23239e-02    1.29443e-02    1.37117e-02    1.48361e-02    1.60749e-02    1.67004e-02    1.69408e-02    1.70356e-02    1.71876e-02    1.73953e-02    1.75582e-02    1.79228e-02    1.84736e-02    1.91321e-02    1.98460e-02    2.03373e-02    2.07977e-02    2.12889e-02    2.17673e-02    2.22952e-02    2.26276e-02    2.31358e-02    2.40987e-02    2.51310e-02    2.61446e-02    2.69545e-02    2.70065e-02    2.61915e-02    2.40389e-02    2.07202e-02
-162 ||    1.27296e-02    1.42467e-02    1.42964e-02    1.54754e-02    1.69493e-02    1.87580e-02    1.93341e-02    1.80604e-02    1.47682e-02    1.32873e-02    1.35973e-02    1.32651e-02    1.31057e-02    1.29156e-02    1.18692e-02    1.15696e-02    1.17211e-02    1.22280e-02    1.31597e-02    1.38780e-02    1.44007e-02    1.51948e-02    1.58674e-02    1.61316e-02    1.62349e-02    1.65725e-02    1.70077e-02    1.74465e-02    1.78016e-02    1.81755e-02    1.86070e-02    1.90892e-02    1.97394e-02    2.02198e-02    2.07274e-02    2.12298e-02    2.17101e-02    2.21858e-02    2.24619e-02    2.30291e-02    2.39875e-02    2.50944e-02    2.61861e-02    2.70406e-02    2.70718e-02    2.62971e-02    2.39475e-02    2.07161e-02
-157 ||    1.27180e-02    1.42179e-02    1.44201e-02    1.56405e-02    1.72297e-02    1.76559e-02    1.90773e-02    1.85619e-02    1.51395e-02    1.34473e-02    1.32343e-02    1.25203e-02    1.27288e-02    1.34487e-02    1.20603e-02    1.18279e-02    1.19912e-02    1.24084e-02    1.28873e-02    1.32181e-02    1.38718e-02    1.45570e-02    1.47678e-02    1.46786e-02    1.52948e-02    1.62767e-02    1.69465e-02    1.74117e-02    1.77967e-02    1.82092e-02    1.85744e-02    1.89970e-02    1.96061e-02    2.01718e-02    2.06296e-02    2.11722e-02    2.16256e-02    2.19117e-02    2.21994e-02    2.28063e-02    2.38127e-02    2.49935e-02    2.62117e-02    2.71893e-02    2.72618e-02    2.64055e-02    2.39350e-02    2.07120e-02
-151 ||    1.27065e-02    1.41860e-02    1.45121e-02    1.58274e-02    1.68520e-02    1.61207e-02    1.77676e-02    1.86973e-02    1.58580e-02    1.34009e-02    1.32963e-02    1.25623e-02    1.23823e-02    1.25225e-02    1.27556e-02    1.26881e-02    1.25628e-02    1.25990e-02    1.28561e-02    1.31610e-02    1.36657e-02    1.41767e-02    1.51848e-02    1.62932e-02    1.67270e-02    1.70297e-02    1.71664e-02    1.72499e-02    1.74358e-02    1.77028e-02    1.81318e-02    1.87019e-02    1.94395e-02    2.01843e-02    2.07121e-02    2.10134e-02    2.12654e-02    2.14677e-02    2.18682e-02    2.24997e-02    2.35689e-02    2.48878e-02    2.61849e-02    2.71903e-02    2.72936e-02    2.65036e-02    2.36461e-02    2.07080e-02
-145 ||    1.27016e-02    1.41341e-02    1.45789e-02    1.60332e-02    1.70758e-02    1.65815e-02    1.62888e-02    1.83131e-02    1.63746e-02    1.39992e-02    1.31646e-02    1.23495e-02    1.23703e-02    1.25001e-02    1.28749e-02    1.26968e-02    1.24635e-02    1.23664e-02    1.25119e-02    1.28584e-02    1.31979e-02    1.35556e-02    1.43509e-02    1.51150e-02    1.53814e-02    1.57343e-02    1.62531e-02    1.61777e-02    1.56887e-02    1.56737e-02    1.60153e-02    1.68862e-02    1.83085e-02    1.95650e-02    2.03142e-02    2.04828e-02    2.05913e-02    2.08774e-02    2.14868e-02    2.21578e-02    2.32861e-02    2.46897e-02    2.60870e-02    2.69886e-02    2.72666e-02    2.65906e-02    2.35167e-02    2.07151e-02
-140 ||    1.26989e-02    1.41151e-02    1.47176e-02    1.59566e-02    1.69398e-02    1.69012e-02    1.61203e-02    1.72731e-02    1.68229e-02    1.39062e-02    1.31095e-02    1.23988e-02    1.24944e-02    1.23806e-02    1.26243e-02    1.23814e-02    1.21661e-02    1.20425e-02    1.21070e-02    1.21928e-02    1.23298e-02    1.25576e-02    1.31260e-02    1.39381e-02    1.46023e-02    1.49232e-02    1.52732e-02    1.41973e-02    1.20998e-02    1.29253e-02    1.48502e-02    1.58065e-02    1.65075e-02    1.70972e-02    1.84199e-02    1.90277e-02    1.94398e-02    2.00577e-02    2.09067e-02    2.17681e-02    2.29634e-02    2.44520e-02    2.59066e-02    2.69116e-02    2.71931e-02    2.66558e-02    2.34134e-02    2.07259e-02
