##########################################################################################
### MCD_v6.1 with dust storm average solar scenario.
### Ls 270.0deg. Altitude 50.0 m ALS. Local time 2.0h (fixed at all longitudes) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Density (kg/m3)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-08T13:49:29.949469
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    1.44766e-02    1.29120e-02    1.22890e-02    1.27062e-02    1.30662e-02    1.35153e-02    1.30783e-02    1.26194e-02    1.27538e-02    1.24277e-02    1.20400e-02    1.13810e-02    1.13780e-02    1.19686e-02    1.24542e-02    1.25201e-02    1.26022e-02    1.26726e-02    1.28250e-02    1.33391e-02    1.51579e-02    1.65650e-02    1.70682e-02    1.79421e-02    1.88923e-02    1.94653e-02    1.96861e-02    2.00234e-02    2.04227e-02    2.10005e-02    2.17755e-02    2.28331e-02    2.41553e-02    2.55884e-02    2.70945e-02    2.86332e-02    3.00506e-02    3.13586e-02    3.26203e-02    3.25228e-02    3.31964e-02    3.38257e-02    3.44211e-02    3.49164e-02    3.47927e-02    3.26617e-02    3.02552e-02    2.53369e-02
-174 ||    1.44879e-02    1.29417e-02    1.24328e-02    1.27806e-02    1.32276e-02    1.37075e-02    1.30228e-02    1.24374e-02    1.23293e-02    1.24396e-02    1.19365e-02    1.13680e-02    1.14927e-02    1.20839e-02    1.21750e-02    1.20446e-02    1.19589e-02    1.23101e-02    1.25585e-02    1.29709e-02    1.46825e-02    1.67704e-02    1.74412e-02    1.81180e-02    1.89478e-02    1.94027e-02    1.96640e-02    1.99800e-02    2.04389e-02    2.10587e-02    2.18241e-02    2.27870e-02    2.38296e-02    2.50324e-02    2.66480e-02    2.82009e-02    2.95705e-02    3.09576e-02    3.22542e-02    3.22705e-02    3.29509e-02    3.38711e-02    3.45168e-02    3.49139e-02    3.45293e-02    3.26778e-02    2.92932e-02    2.53453e-02
-168 ||    1.44991e-02    1.30940e-02    1.24981e-02    1.28998e-02    1.33769e-02    1.40584e-02    1.35788e-02    1.27543e-02    1.23081e-02    1.20577e-02    1.20607e-02    1.21424e-02    1.15350e-02    1.18296e-02    1.20305e-02    1.14116e-02    1.15136e-02    1.21689e-02    1.29005e-02    1.38663e-02    1.50432e-02    1.65164e-02    1.79856e-02    1.87636e-02    1.92052e-02    1.94951e-02    1.97653e-02    2.00701e-02    2.04034e-02    2.10848e-02    2.19129e-02    2.27633e-02    2.37511e-02    2.48550e-02    2.61842e-02    2.76216e-02    2.90032e-02    3.03242e-02    3.08571e-02    3.17454e-02    3.28535e-02    3.37016e-02    3.43485e-02    3.49873e-02    3.45277e-02    3.27161e-02    2.94840e-02    2.53537e-02
-162 ||    1.45103e-02    1.29863e-02    1.26943e-02    1.31555e-02    1.38494e-02    1.42385e-02    1.39524e-02    1.31173e-02    1.19615e-02    1.15742e-02    1.18002e-02    1.15042e-02    1.14226e-02    1.14585e-02    1.09554e-02    1.10411e-02    1.15766e-02    1.24857e-02    1.38113e-02    1.48774e-02    1.57118e-02    1.67641e-02    1.76057e-02    1.80794e-02    1.84906e-02    1.90900e-02    1.96822e-02    2.02082e-02    2.06166e-02    2.11578e-02    2.18200e-02    2.25666e-02    2.34459e-02    2.44916e-02    2.57406e-02    2.71020e-02    2.84382e-02    2.96605e-02    3.01602e-02    3.13074e-02    3.25639e-02    3.35421e-02    3.43222e-02    3.50576e-02    3.46024e-02    3.28691e-02    2.93728e-02    2.53621e-02
-157 ||    1.45216e-02    1.29788e-02    1.28725e-02    1.33316e-02    1.41050e-02    1.40933e-02    1.38217e-02    1.32515e-02    1.20568e-02    1.16108e-02    1.14681e-02    1.08938e-02    1.10900e-02    1.17319e-02    1.08870e-02    1.11099e-02    1.17213e-02    1.26410e-02    1.35555e-02    1.42054e-02    1.51441e-02    1.60676e-02    1.64668e-02    1.66363e-02    1.76100e-02    1.88046e-02    1.95712e-02    2.01633e-02    2.05889e-02    2.10401e-02    2.15552e-02    2.22535e-02    2.31425e-02    2.41696e-02    2.53260e-02    2.66495e-02    2.78247e-02    2.84601e-02    2.93097e-02    3.06830e-02    3.21262e-02    3.32882e-02    3.42446e-02    3.51404e-02    3.48161e-02    3.30415e-02    2.93623e-02    2.53705e-02
-151 ||    1.45329e-02    1.30293e-02    1.30142e-02    1.35521e-02    1.39935e-02    1.34760e-02    1.33348e-02    1.32858e-02    1.22500e-02    1.14783e-02    1.14495e-02    1.08428e-02    1.07014e-02    1.09069e-02    1.13362e-02    1.17380e-02    1.21912e-02    1.27905e-02    1.34365e-02    1.40147e-02    1.48162e-02    1.57061e-02    1.70881e-02    1.84575e-02    1.89954e-02    1.92989e-02    1.95446e-02    1.98324e-02    2.00866e-02    2.02756e-02    2.07106e-02    2.15596e-02    2.26412e-02    2.37210e-02    2.48632e-02    2.59532e-02    2.68698e-02    2.73654e-02    2.84591e-02    2.99431e-02    3.15736e-02    3.30038e-02    3.41482e-02    3.50896e-02    3.48125e-02    3.31976e-02    2.89980e-02    2.53789e-02
-145 ||    1.45403e-02    1.30095e-02    1.31042e-02    1.37810e-02    1.41224e-02    1.30198e-02    1.27172e-02    1.31141e-02    1.23518e-02    1.18116e-02    1.12959e-02    1.06571e-02    1.06626e-02    1.08805e-02    1.14707e-02    1.17648e-02    1.21071e-02    1.24941e-02    1.29656e-02    1.35492e-02    1.41491e-02    1.48083e-02    1.58580e-02    1.67999e-02    1.71666e-02    1.76214e-02    1.82181e-02    1.82637e-02    1.78002e-02    1.77263e-02    1.80650e-02    1.91578e-02    2.10974e-02    2.27401e-02    2.39152e-02    2.46602e-02    2.53991e-02    2.60834e-02    2.75363e-02    2.91914e-02    3.10078e-02    3.26442e-02    3.40085e-02    3.48333e-02    3.45863e-02    3.32823e-02    2.88015e-02    2.53597e-02
-140 ||    1.45466e-02    1.30965e-02    1.32778e-02    1.38086e-02    1.40769e-02    1.32131e-02    1.25067e-02    1.26529e-02    1.23043e-02    1.17427e-02    1.12882e-02    1.07438e-02    1.08084e-02    1.08512e-02    1.13790e-02    1.16291e-02    1.19314e-02    1.22100e-02    1.25536e-02    1.28758e-02    1.32355e-02    1.36681e-02    1.44590e-02    1.54479e-02    1.61429e-02    1.64946e-02    1.67319e-02    1.55334e-02    1.36013e-02    1.48572e-02    1.71325e-02    1.81297e-02    1.87150e-02    1.93003e-02    2.10620e-02    2.22951e-02    2.34508e-02    2.46443e-02    2.63821e-02    2.83948e-02    3.04431e-02    3.23034e-02    3.37480e-02    3.46939e-02    3.45997e-02    3.33374e-02    2.86233e-02    2.53311e-02
