##########################################################################################
### MCD_v6.1 with climatology average solar scenario.
### Ls 0.0deg. Altitude 50.0 m ALS. Local time 23.0h (fixed at all longitudes) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Density (kg/m3)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-08T12:21:01.761411
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    1.28804e-02    1.39668e-02    1.37453e-02    1.44636e-02    1.53600e-02    1.61136e-02    1.51625e-02    1.43650e-02    1.47869e-02    1.44435e-02    1.41539e-02    1.33643e-02    1.33437e-02    1.40406e-02    1.43247e-02    1.40116e-02    1.37717e-02    1.34623e-02    1.33319e-02    1.35229e-02    1.54657e-02    1.71365e-02    1.76646e-02    1.88573e-02    1.98280e-02    2.02535e-02    2.02992e-02    2.06206e-02    2.06562e-02    2.08763e-02    2.13339e-02    2.20626e-02    2.23674e-02    2.22681e-02    2.25805e-02    2.31387e-02    2.36749e-02    2.43785e-02    2.55406e-02    2.64020e-02    2.79507e-02    2.93646e-02    3.00435e-02    3.04368e-02    3.02250e-02    2.82423e-02    2.59939e-02    2.17515e-02
-174 ||    1.28797e-02    1.40078e-02    1.38195e-02    1.44796e-02    1.55140e-02    1.64408e-02    1.50135e-02    1.41088e-02    1.40667e-02    1.45565e-02    1.39778e-02    1.32589e-02    1.35008e-02    1.41290e-02    1.38451e-02    1.34139e-02    1.29087e-02    1.29885e-02    1.30357e-02    1.31226e-02    1.48842e-02    1.74313e-02    1.79566e-02    1.87939e-02    1.97715e-02    2.01750e-02    2.04311e-02    2.07644e-02    2.13946e-02    2.20031e-02    2.24324e-02    2.29035e-02    2.29052e-02    2.25013e-02    2.27434e-02    2.32025e-02    2.36915e-02    2.43321e-02    2.53583e-02    2.62462e-02    2.77676e-02    2.94143e-02    3.01388e-02    3.04315e-02    3.00078e-02    2.82525e-02    2.51867e-02    2.17502e-02
-168 ||    1.28789e-02    1.41199e-02    1.38562e-02    1.45207e-02    1.55287e-02    1.72406e-02    1.62192e-02    1.47306e-02    1.41292e-02    1.40376e-02    1.41716e-02    1.44904e-02    1.35715e-02    1.38656e-02    1.39272e-02    1.26670e-02    1.23334e-02    1.27343e-02    1.33209e-02    1.42170e-02    1.52144e-02    1.69697e-02    1.90679e-02    1.98411e-02    2.01709e-02    2.04348e-02    2.07920e-02    2.11679e-02    2.12859e-02    2.19164e-02    2.27104e-02    2.30781e-02    2.32167e-02    2.28131e-02    2.27550e-02    2.31211e-02    2.36369e-02    2.42704e-02    2.49381e-02    2.60333e-02    2.77258e-02    2.93062e-02    3.00172e-02    3.05039e-02    2.99987e-02    2.82786e-02    2.53426e-02    2.17488e-02
-162 ||    1.28796e-02    1.40068e-02    1.39584e-02    1.48069e-02    1.61176e-02    1.75338e-02    1.70124e-02    1.54995e-02    1.36681e-02    1.32397e-02    1.38755e-02    1.36629e-02    1.35559e-02    1.34621e-02    1.25445e-02    1.23154e-02    1.25342e-02    1.31559e-02    1.43682e-02    1.53845e-02    1.63266e-02    1.78041e-02    1.91060e-02    1.97055e-02    1.99542e-02    2.04249e-02    2.08329e-02    2.13947e-02    2.19366e-02    2.24391e-02    2.28834e-02    2.32421e-02    2.32305e-02    2.26844e-02    2.26450e-02    2.30300e-02    2.35943e-02    2.41463e-02    2.47233e-02    2.58583e-02    2.75336e-02    2.91969e-02    3.00195e-02    3.05730e-02    3.00663e-02    2.84020e-02    2.52413e-02    2.17500e-02
-157 ||    1.28827e-02    1.39867e-02    1.40928e-02    1.49726e-02    1.62810e-02    1.65978e-02    1.70421e-02    1.58136e-02    1.38544e-02    1.33517e-02    1.34060e-02    1.27853e-02    1.31344e-02    1.40354e-02    1.25940e-02    1.25212e-02    1.28144e-02    1.34211e-02    1.40950e-02    1.46921e-02    1.58917e-02    1.70872e-02    1.72306e-02    1.68399e-02    1.79175e-02    1.94846e-02    2.04344e-02    2.13370e-02    2.19524e-02    2.24537e-02    2.28549e-02    2.30659e-02    2.32082e-02    2.29226e-02    2.26852e-02    2.29847e-02    2.34717e-02    2.39097e-02    2.44485e-02    2.55908e-02    2.73017e-02    2.90968e-02    2.99995e-02    3.06703e-02    3.02558e-02    2.85479e-02    2.52266e-02    2.17553e-02
-151 ||    1.28857e-02    1.39924e-02    1.41720e-02    1.51267e-02    1.57555e-02    1.48396e-02    1.61374e-02    1.58829e-02    1.42139e-02    1.31578e-02    1.34495e-02    1.27745e-02    1.26102e-02    1.29340e-02    1.34427e-02    1.34988e-02    1.34634e-02    1.36196e-02    1.40195e-02    1.45848e-02    1.56744e-02    1.66058e-02    1.80715e-02    1.97138e-02    2.03518e-02    2.07037e-02    2.09892e-02    2.15799e-02    2.22819e-02    2.27719e-02    2.31467e-02    2.36815e-02    2.35964e-02    2.34825e-02    2.33121e-02    2.30551e-02    2.31745e-02    2.34539e-02    2.40649e-02    2.52304e-02    2.70312e-02    2.89097e-02    2.99493e-02    3.06534e-02    3.02727e-02    2.86829e-02    2.49119e-02    2.17605e-02
-145 ||    1.28888e-02    1.39698e-02    1.42186e-02    1.52746e-02    1.58966e-02    1.52901e-02    1.47665e-02    1.56542e-02    1.43786e-02    1.37626e-02    1.32672e-02    1.24764e-02    1.25457e-02    1.28602e-02    1.34826e-02    1.34060e-02    1.33313e-02    1.33382e-02    1.36422e-02    1.44162e-02    1.52664e-02    1.59176e-02    1.71574e-02    1.83619e-02    1.85095e-02    1.87917e-02    2.00902e-02    2.03550e-02    1.92513e-02    1.88988e-02    1.96215e-02    2.11235e-02    2.32185e-02    2.41600e-02    2.37643e-02    2.28544e-02    2.25537e-02    2.28282e-02    2.36341e-02    2.48636e-02    2.67705e-02    2.87046e-02    2.98949e-02    3.04928e-02    3.01299e-02    2.87950e-02    2.47738e-02    2.17658e-02
-140 ||    1.28918e-02    1.39883e-02    1.43693e-02    1.51464e-02    1.57377e-02    1.55701e-02    1.44331e-02    1.48951e-02    1.44386e-02    1.36924e-02    1.32584e-02    1.25373e-02    1.26891e-02    1.26466e-02    1.31186e-02    1.29608e-02    1.28917e-02    1.28709e-02    1.31679e-02    1.36775e-02    1.42956e-02    1.46712e-02    1.54387e-02    1.66721e-02    1.75669e-02    1.78190e-02    1.82740e-02    1.67313e-02    1.40437e-02    1.56721e-02    1.90136e-02    2.03129e-02    2.03659e-02    2.02235e-02    2.20558e-02    2.20303e-02    2.16287e-02    2.20121e-02    2.29708e-02    2.44444e-02    2.64580e-02    2.84793e-02    2.97425e-02    3.04240e-02    3.01860e-02    2.88927e-02    2.46579e-02    2.17711e-02
