##########################################################################################
### MCD_v6.1 with climatology average solar scenario.
### Ls 180.0deg. Altitude 50.0 m ALS. Local time 15.0h (fixed at all longitudes) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are Density (kg/m3)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2024-06-08T13:30:15.486894
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    1.18364e-02    1.33333e-02    1.32257e-02    1.41456e-02    1.51589e-02    1.61019e-02    1.58116e-02    1.56880e-02    1.52465e-02    1.35879e-02    1.16993e-02    1.06524e-02    1.04381e-02    1.07998e-02    1.09257e-02    1.05841e-02    1.02981e-02    1.00250e-02    9.79426e-03    9.75840e-03    1.07462e-02    1.16219e-02    1.19204e-02    1.24432e-02    1.30753e-02    1.35041e-02    1.36813e-02    1.38928e-02    1.40822e-02    1.43487e-02    1.47107e-02    1.52063e-02    1.57709e-02    1.62231e-02    1.66677e-02    1.72531e-02    1.78019e-02    1.83031e-02    1.89072e-02    1.94219e-02    2.00444e-02    2.07836e-02    2.16362e-02    2.27378e-02    2.30856e-02    2.23026e-02    2.10526e-02    1.80026e-02
-174 ||    1.18332e-02    1.33623e-02    1.32850e-02    1.41526e-02    1.52472e-02    1.64270e-02    1.57366e-02    1.52830e-02    1.43781e-02    1.36638e-02    1.15239e-02    1.06114e-02    1.05391e-02    1.08705e-02    1.05601e-02    9.97899e-03    9.53918e-03    9.58755e-03    9.54663e-03    9.48138e-03    1.03882e-02    1.16651e-02    1.20799e-02    1.25440e-02    1.31768e-02    1.35633e-02    1.37394e-02    1.39340e-02    1.42224e-02    1.45791e-02    1.49781e-02    1.54302e-02    1.58341e-02    1.62056e-02    1.67452e-02    1.72696e-02    1.77329e-02    1.82315e-02    1.88209e-02    1.93623e-02    1.99574e-02    2.08019e-02    2.16659e-02    2.25564e-02    2.29063e-02    2.22976e-02    2.04845e-02    1.80011e-02
-168 ||    1.18299e-02    1.34800e-02    1.33148e-02    1.41741e-02    1.52948e-02    1.70370e-02    1.68169e-02    1.59164e-02    1.43616e-02    1.29221e-02    1.16627e-02    1.16305e-02    1.06873e-02    1.06256e-02    1.04355e-02    9.42526e-03    9.08679e-03    9.33341e-03    9.69963e-03    1.01283e-02    1.06675e-02    1.14553e-02    1.24578e-02    1.31549e-02    1.35608e-02    1.37431e-02    1.38672e-02    1.40584e-02    1.43033e-02    1.47291e-02    1.51867e-02    1.55712e-02    1.59479e-02    1.63151e-02    1.67295e-02    1.71832e-02    1.76455e-02    1.81219e-02    1.86287e-02    1.92263e-02    1.99036e-02    2.06966e-02    2.15592e-02    2.25334e-02    2.28596e-02    2.23030e-02    2.05887e-02    1.79997e-02
-162 ||    1.18297e-02    1.33754e-02    1.34096e-02    1.44282e-02    1.57784e-02    1.73779e-02    1.77721e-02    1.66533e-02    1.35826e-02    1.20322e-02    1.13124e-02    1.08720e-02    1.05580e-02    1.03218e-02    9.35250e-03    8.98085e-03    9.05951e-03    9.51314e-03    1.02838e-02    1.07859e-02    1.10926e-02    1.16807e-02    1.23515e-02    1.27478e-02    1.29703e-02    1.33364e-02    1.37673e-02    1.41669e-02    1.45086e-02    1.48981e-02    1.53034e-02    1.56519e-02    1.59888e-02    1.63600e-02    1.67304e-02    1.71022e-02    1.75545e-02    1.80115e-02    1.85046e-02    1.90970e-02    1.97732e-02    2.05934e-02    2.15318e-02    2.25155e-02    2.28573e-02    2.23699e-02    2.05213e-02    1.80025e-02
-157 ||    1.18345e-02    1.33386e-02    1.35105e-02    1.45779e-02    1.61247e-02    1.66163e-02    1.77157e-02    1.70911e-02    1.38581e-02    1.21227e-02    1.09271e-02    1.01002e-02    1.01902e-02    1.07147e-02    9.45416e-03    9.19196e-03    9.34552e-03    9.76028e-03    1.01414e-02    1.02627e-02    1.06669e-02    1.12501e-02    1.15455e-02    1.16112e-02    1.22357e-02    1.31467e-02    1.38225e-02    1.43392e-02    1.47410e-02    1.50983e-02    1.53913e-02    1.56735e-02    1.60178e-02    1.63635e-02    1.67139e-02    1.70994e-02    1.74976e-02    1.78627e-02    1.83125e-02    1.89453e-02    1.96749e-02    2.05460e-02    2.15577e-02    2.25866e-02    2.29705e-02    2.24735e-02    2.05246e-02    1.80124e-02
-151 ||    1.18393e-02    1.33300e-02    1.36151e-02    1.47181e-02    1.56691e-02    1.51713e-02    1.67594e-02    1.72767e-02    1.44519e-02    1.19438e-02    1.09380e-02    1.00315e-02    9.74502e-03    9.84667e-03    9.96970e-03    9.92455e-03    9.88919e-03    9.99370e-03    1.01535e-02    1.02105e-02    1.04872e-02    1.09559e-02    1.18676e-02    1.29447e-02    1.35184e-02    1.38997e-02    1.41227e-02    1.43327e-02    1.46720e-02    1.49599e-02    1.52869e-02    1.56638e-02    1.60794e-02    1.63640e-02    1.66330e-02    1.69301e-02    1.71775e-02    1.74392e-02    1.79496e-02    1.86564e-02    1.95007e-02    2.04861e-02    2.15697e-02    2.26035e-02    2.29464e-02    2.25595e-02    2.03107e-02    1.80223e-02
-145 ||    1.18442e-02    1.32816e-02    1.36541e-02    1.49150e-02    1.57817e-02    1.53342e-02    1.55928e-02    1.70085e-02    1.49528e-02    1.26483e-02    1.08210e-02    9.82695e-03    9.68896e-03    9.76405e-03    1.00157e-02    9.87652e-03    9.76816e-03    9.73263e-03    9.74958e-03    9.82094e-03    1.00396e-02    1.04250e-02    1.11678e-02    1.19253e-02    1.23005e-02    1.27331e-02    1.32188e-02    1.33181e-02    1.31788e-02    1.32143e-02    1.34689e-02    1.41981e-02    1.53807e-02    1.61083e-02    1.64093e-02    1.65260e-02    1.66434e-02    1.68782e-02    1.74793e-02    1.83008e-02    1.92889e-02    2.03479e-02    2.15374e-02    2.25056e-02    2.30634e-02    2.26561e-02    2.02175e-02    1.80321e-02
-140 ||    1.18490e-02    1.32490e-02    1.37698e-02    1.48286e-02    1.56723e-02    1.55751e-02    1.51797e-02    1.62180e-02    1.53422e-02    1.26033e-02    1.08039e-02    9.91333e-03    9.78389e-03    9.62753e-03    9.82646e-03    9.72673e-03    9.61596e-03    9.47993e-03    9.37025e-03    9.23531e-03    9.30254e-03    9.53688e-03    1.00529e-02    1.07885e-02    1.14488e-02    1.18169e-02    1.19589e-02    1.14530e-02    1.03936e-02    1.13186e-02    1.26544e-02    1.32010e-02    1.36177e-02    1.39792e-02    1.49445e-02    1.54109e-02    1.57879e-02    1.62565e-02    1.69379e-02    1.78727e-02    1.89941e-02    2.01874e-02    2.14216e-02    2.24772e-02    2.29805e-02    2.27192e-02    2.01361e-02    1.80420e-02
